BatteryMaterialsAndCompositionType_ImpactOfSubstancesOnTheEnvironmentHumanHealthSafety_Behaviour,154,Unspecified
BatteryMaterialsAndCompositionType_ImpactOfSubstancesOnTheEnvironmentHumanHealthSafety_Granularity,155,Unspecified
BatteryMaterialsAndCompositionType_ImpactOfSubstancesOnTheEnvironmentHumanHealthSafety_Pack,156,Unspecified
BatteryMaterialsAndCompositionType_ImpactOfSubstancesOnTheEnvironmentHumanHealthSafety_Module,157,Unspecified
BatteryMaterialsAndCompositionType_ImpactOfSubstancesOnTheEnvironmentHumanHealthSafety_Cell,158,Unspecified
BatteryMaterialsAndCompositionType_ImpactOfSubstancesOnTheEnvironmentHumanHealthSafety_EngineeringUnits,159,Unspecified
CarbonFootprintType,160,ObjectType
CarbonFootprintType_BatteryCarbonFootprint,161,Variable
CarbonFootprintType_BatteryCarbonFootprint_Id,162,Variable
CarbonFootprintType_BatteryCarbonFootprint_SubCategory,163,Variable
CarbonFootprintType_BatteryCarbonFootprint_Definition,164,Variable
CarbonFootprintType_BatteryCarbonFootprint_Requirements,165,Variable
CarbonFootprintType_BatteryCarbonFootprint_Regulations,166,Variable
CarbonFootprintType_BatteryCarbonFootprint_AccessRights,167,Variable
CarbonFootprintType_BatteryCarbonFootprint_Behaviour,168,Variable
CarbonFootprintType_BatteryCarbonFootprint_Granularity,169,Variable
CarbonFootprintType_BatteryCarbonFootprint_Pack,170,Variable
CarbonFootprintType_BatteryCarbonFootprint_Module,171,Variable
CarbonFootprintType_BatteryCarbonFootprint_Cell,172,Variable
CarbonFootprintType_BatteryCarbonFootprint_EngineeringUnits,173,Variable
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing,174,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Id,175,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_SubCategory,176,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Definition,177,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Requirements,178,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Regulations,179,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_AccessRights,180,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Behaviour,181,Unspecified
CarbonFootprintType_ShareOfBatteryCarbonFootprintPerLifecycleStage_x003A_RawMaterialAcquisitionAndPre-processing_Granularity,182,Unspecified
