MarkingSubmodelType_MarkingFile_Close,100,Method
MarkingSubmodelType_MarkingFile_Close_InputArguments,101,Variable
MarkingSubmodelType_MarkingFile_Read,102,Method
MarkingSubmodelType_MarkingFile_Read_InputArguments,103,Variable
MarkingSubmodelType_MarkingFile_Read_OutputArguments,104,Variable
MarkingSubmodelType_MarkingFile_Write,105,Method
MarkingSubmodelType_MarkingFile_Write_InputArguments,106,Variable
MarkingSubmodelType_MarkingFile_GetPosition,107,Method
MarkingSubmodelType_MarkingFile_GetPosition_InputArguments,108,Variable
MarkingSubmodelType_MarkingFile_GetPosition_OutputArguments,109,Variable
MarkingSubmodelType_MarkingFile_SetPosition,110,Method
MarkingSubmodelType_MarkingFile_SetPosition_InputArguments,111,Variable
MarkingSubmodelType_MarkingAdditionalText,112,Variable
MarkingSubmodelDataType,113,DataType
ProductCarbonFootprintSubmodelType,114,ObjectType
ProductCarbonFootprintSubmodelType_PCFCalculationMethod,115,Variable
ProductCarbonFootprintSubmodelType_PCFCO2eq,116,Variable
ProductCarbonFootprintSubmodelType_PCFReferenceValueForCalculation,117,Variable
ProductCarbonFootprintSubmodelType_PCFQuantityOfMeasureForCalculation,118,Variable
ProductCarbonFootprintSubmodelType_PCFLiveCyclePhase,119,Variable
ProductCarbonFootprintSubmodelType_PCFGoodsAddressHandover,120,Object
ProductCarbonFootprintDataType,128,DataType
AddressSubmodelType,129,ObjectType
AddressSubmodelType_Street,130,Variable
AddressSubmodelType_HouseNumber,131,Variable
AddressSubmodelType_ZipCode,132,Variable
AddressSubmodelType_CityTown,133,Variable
AddressSubmodelType_Country,134,Variable
AddressSubmodelType_Latitude,135,Variable
AddressSubmodelType_Longitude,136,Variable
AddressSubmodelDataType,137,DataType
SubmodelDataType_Encoding_DefaultBinary,138,Object
AssetDescriptionFileDataType_Encoding_DefaultBinary,139,Object
NameplateSubmodelDataType_Encoding_DefaultBinary,140,Object
ContactInformationSubmodelDataType_Encoding_DefaultBinary,141,Object
MarkingSubmodelDataType_Encoding_DefaultBinary,142,Object
ProductCarbonFootprintDataType_Encoding_DefaultBinary,143,Object
AddressSubmodelDataType_Encoding_DefaultBinary,144,Object
I4AAS_BinarySchema,145,Variable
I4AAS_BinarySchema_NamespaceUri,147,Variable
I4AAS_BinarySchema_Deprecated,148,Variable
I4AAS_BinarySchema_SubmodelDataType,149,Variable
I4AAS_BinarySchema_AssetDescriptionFileDataType,152,Variable
I4AAS_BinarySchema_NameplateSubmodelDataType,155,Variable
I4AAS_BinarySchema_ContactInformationSubmodelDataType,158,Variable
I4AAS_BinarySchema_MarkingSubmodelDataType,161,Variable
I4AAS_BinarySchema_ProductCarbonFootprintDataType,164,Variable
I4AAS_BinarySchema_AddressSubmodelDataType,167,Variable
SubmodelDataType_Encoding_DefaultXml,170,Object
AssetDescriptionFileDataType_Encoding_DefaultXml,171,Object
NameplateSubmodelDataType_Encoding_DefaultXml,172,Object
ContactInformationSubmodelDataType_Encoding_DefaultXml,173,Object
MarkingSubmodelDataType_Encoding_DefaultXml,174,Object
ProductCarbonFootprintDataType_Encoding_DefaultXml,175,Object
AddressSubmodelDataType_Encoding_DefaultXml,176,Object
I4AAS_XmlSchema,177,Variable
I4AAS_XmlSchema_NamespaceUri,179,Variable
I4AAS_XmlSchema_Deprecated,180,Variable
I4AAS_XmlSchema_SubmodelDataType,181,Variable
I4AAS_XmlSchema_AssetDescriptionFileDataType,184,Variable
I4AAS_XmlSchema_NameplateSubmodelDataType,187,Variable
I4AAS_XmlSchema_ContactInformationSubmodelDataType,190,Variable
I4AAS_XmlSchema_MarkingSubmodelDataType,193,Variable
I4AAS_XmlSchema_ProductCarbonFootprintDataType,196,Variable
I4AAS_XmlSchema_AddressSubmodelDataType,199,Variable
SubmodelDataType_Encoding_DefaultJson,202,Object
AssetDescriptionFileDataType_Encoding_DefaultJson,203,Object
NameplateSubmodelDataType_Encoding_DefaultJson,204,Object
ContactInformationSubmodelDataType_Encoding_DefaultJson,205,Object
MarkingSubmodelDataType_Encoding_DefaultJson,206,Object
ProductCarbonFootprintDataType_Encoding_DefaultJson,207,Object
AddressSubmodelDataType_Encoding_DefaultJson,208,Object
AssetModelType,209,ObjectType
AssetModelType_Submodels_Placeholder,210,Object
AssetModelType_AssetFile,211,Object
AssetModelType_AssetFile_Size,212,Variable
AssetModelType_AssetFile_Writable,213,Variable
AssetModelType_AssetFile_UserWritable,214,Variable
AssetModelType_AssetFile_OpenCount,215,Variable
AssetModelType_AssetFile_Open,219,Method
AssetModelType_AssetFile_Open_InputArguments,220,Variable
AssetModelType_AssetFile_Open_OutputArguments,221,Variable
AssetModelType_AssetFile_Close,222,Method
AssetModelType_AssetFile_Close_InputArguments,223,Variable
AssetModelType_AssetFile_Read,224,Method
AssetModelType_AssetFile_Read_InputArguments,225,Variable
AssetModelType_AssetFile_Read_OutputArguments,226,Variable
AssetModelType_AssetFile_Write,227,Method
AssetModelType_AssetFile_Write_InputArguments,228,Variable
AssetModelType_AssetFile_GetPosition,229,Method
AssetModelType_AssetFile_GetPosition_InputArguments,230,Variable
AssetModelType_AssetFile_GetPosition_OutputArguments,231,Variable
AssetModelType_AssetFile_SetPosition,232,Method
AssetModelType_AssetFile_SetPosition_InputArguments,233,Variable
AssetModelType_Nameplate,234,Object
AssetModelType_Nameplate_URIOfTheProduct,235,Variable
AssetModelType_Nameplate_ManufacturerName,236,Variable
AssetModelType_Nameplate_ManufacturerProductDesignation,237,Variable
AssetModelType_Nameplate_ContactInformation,238,Object
AssetModelType_Nameplate_ContactInformation_Street,239,Variable
AssetModelType_Nameplate_ContactInformation_Zipcode,240,Variable
AssetModelType_Nameplate_ContactInformation_CityTown,241,Variable
AssetModelType_Nameplate_ContactInformation_NationalCode,242,Variable
AssetModelType_Nameplate_YearOfConstruction,249,Variable
SubmodelType_ModelId,278,Variable
SubmodelType_ModelIdShort,279,Variable
SubmodelType_ModelDescription,280,Variable
AssetModelType_Nameplate_ModelId,281,Variable
AssetModelType_Nameplate_ModelIdShort,282,Variable
AssetModelType_Nameplate_ContactInformation_ModelId,284,Variable
AssetModelType_Nameplate_ContactInformation_ModelIdShort,285,Variable
AssetModelType_Submodels_Placeholder_ModelId,287,Variable
AssetModelType_Submodels_Placeholder_ModelIdShort,288,Variable
NameplateSubmodelType_ContactInformation_ModelId,293,Variable
NameplateSubmodelType_ContactInformation_ModelIdShort,294,Variable
NameplateSubmodelType_Markings_Placeholder_ModelId,296,Variable
NameplateSubmodelType_Markings_Placeholder_ModelIdShort,297,Variable
ProductCarbonFootprintSubmodelType_PCFGoodsAddressHandover_ModelId,308,Variable
ProductCarbonFootprintSubmodelType_PCFGoodsAddressHandover_ModelIdShort,309,Variable
